image,expected,detected,prediction,confidence,inference_time,correct
com lixo (1).JPG,com lixo,True,com lixo,0.9055860042572021,5.546487100000377,True
com lixo (10).JPG,com lixo,True,com lixo,0.7716332674026489,1.3093052000003809,True
com lixo (11).JPG,com lixo,True,com lixo,0.7866799235343933,1.2924459999994724,True
com lixo (12).JPG,com lixo,True,com lixo,0.7796398997306824,1.262001600000076,True
com lixo (13).JPG,com lixo,True,com lixo,0.8257862329483032,1.2502652000002854,True
com lixo (14).JPG,com lixo,True,com lixo,0.8268263339996338,1.22347020000052,True
com lixo (15).JPG,com lixo,True,com lixo,0.8355584144592285,1.2618060000004334,True
com lixo (16).JPG,com lixo,True,com lixo,0.789905309677124,1.2239083999993454,True
com lixo (17).JPG,com lixo,True,com lixo,0.8260271549224854,1.267929700001332,True
com lixo (18).JPG,com lixo,True,com lixo,0.843043327331543,1.2167324000001827,True
com lixo (19).JPG,com lixo,True,com lixo,0.8267059326171875,1.6327566999989358,True
com lixo (2).JPG,com lixo,False,sem lixo,0.0,1.2188552999996318,False
com lixo (20).JPG,com lixo,True,com lixo,0.8321126699447632,1.2452382999999827,True
com lixo (21).JPG,com lixo,True,com lixo,0.8368128538131714,1.216423500000019,True
com lixo (22).JPG,com lixo,True,com lixo,0.8766976594924927,1.2162119000004168,True
com lixo (23).JPG,com lixo,True,com lixo,0.8572758436203003,1.2301311999999598,True
com lixo (24).JPG,com lixo,True,com lixo,0.8781178593635559,1.259965100000045,True
com lixo (25).JPG,com lixo,True,com lixo,0.8945257067680359,1.2314568999991025,True
com lixo (26).JPG,com lixo,True,com lixo,0.7343690395355225,1.225123899999744,True
com lixo (27).JPG,com lixo,True,com lixo,0.7326698899269104,1.2269464999990305,True
com lixo (28).JPG,com lixo,True,com lixo,0.7932542562484741,1.2508180000004359,True
com lixo (29).JPG,com lixo,False,sem lixo,0.0,1.232776599999852,False
com lixo (3).JPG,com lixo,True,com lixo,0.898590087890625,1.2840424000005441,True
com lixo (30).JPG,com lixo,True,com lixo,0.8572683930397034,1.5341502999999648,True
com lixo (31).JPG,com lixo,True,com lixo,0.8851204514503479,1.452435899998818,True
com lixo (32).JPG,com lixo,True,com lixo,0.8227434158325195,1.276245299999573,True
com lixo (33).JPG,com lixo,True,com lixo,0.5443716645240784,1.2585199999994074,True
com lixo (34).JPG,com lixo,True,com lixo,0.8263872861862183,1.6315229000028921,True
com lixo (35).JPG,com lixo,True,com lixo,0.8311163187026978,1.2505491999982041,True
com lixo (36).JPG,com lixo,True,com lixo,0.7021734714508057,1.2872515999988536,True
com lixo (37).JPG,com lixo,True,com lixo,0.80078125,1.2365237999983947,True
com lixo (38).JPG,com lixo,True,com lixo,0.874813437461853,1.2691586000000825,True
com lixo (39).JPG,com lixo,True,com lixo,0.8982113599777222,1.2863194000019575,True
com lixo (4).JPG,com lixo,True,com lixo,0.8928617238998413,1.2668832000017574,True
com lixo (40).JPG,com lixo,True,com lixo,0.8454680442810059,1.2505682000009983,True
com lixo (41).JPG,com lixo,True,com lixo,0.8415394425392151,1.2667784999975993,True
